date,state,state_ibge_code,deaths,created_at
2020-11-27,CE,23,113,2021-03-17 19:42
2020-11-28,CE,23,115,2021-03-17 19:42
2020-11-29,CE,23,126,2021-03-17 19:42
2020-11-30,CE,23,150,2021-03-17 19:42
2020-12-01,CE,23,142,2021-03-17 19:42
2020-12-02,CE,23,139,2021-03-17 19:42
2020-12-03,CE,23,120,2021-03-17 19:42
2020-12-04,CE,23,142,2021-03-17 19:42
2020-12-05,CE,23,124,2021-03-17 19:42
2020-12-06,CE,23,141,2021-03-17 19:42
2020-12-07,CE,23,124,2021-03-17 19:42
2020-12-08,CE,23,142,2021-03-17 19:42
2020-12-09,CE,23,129,2021-03-17 19:42
2020-12-10,CE,23,138,2021-03-17 19:42
2020-12-11,CE,23,150,2021-03-17 19:42
2020-12-12,CE,23,137,2021-03-17 19:42
2020-12-13,CE,23,143,2021-03-17 19:42
2020-12-14,CE,23,148,2021-03-17 19:42
2020-12-15,CE,23,130,2021-03-17 19:42
2020-12-16,CE,23,162,2021-03-17 19:42
2020-12-17,CE,23,130,2021-03-17 19:42
2020-12-18,CE,23,157,2021-03-17 19:42
2020-12-19,CE,23,143,2021-03-17 19:42
2020-12-20,CE,23,136,2021-03-17 19:42
2020-12-21,CE,23,136,2021-03-17 19:42
2020-12-22,CE,23,145,2021-03-17 19:42
2020-12-23,CE,23,126,2021-03-17 19:42
2020-12-24,CE,23,113,2021-03-17 19:42
2020-12-25,CE,23,139,2021-03-17 19:42
2020-12-26,CE,23,152,2021-03-17 19:42
2020-12-27,CE,23,122,2021-03-17 19:42
2020-12-28,CE,23,145,2021-03-17 19:42
2020-12-29,CE,23,147,2021-03-17 19:42
2020-12-30,CE,23,135,2021-03-17 19:42
2020-12-31,CE,23,132,2021-03-17 19:42
2021-01-01,CE,23,145,2021-03-17 19:42
2021-01-02,CE,23,130,2021-03-17 19:42
2021-01-03,CE,23,130,2021-03-17 19:42
2021-01-04,CE,23,124,2021-03-17 19:42
2021-01-05,CE,23,151,2021-03-17 19:42
2021-01-06,CE,23,138,2021-03-17 19:42
2021-01-07,CE,23,115,2021-03-17 19:42
2021-01-08,CE,23,154,2021-03-17 19:42
2021-01-09,CE,23,133,2021-03-17 19:42
2021-01-10,CE,23,130,2021-03-17 19:42
2021-01-11,CE,23,131,2021-03-17 19:42
2021-01-12,CE,23,109,2021-03-17 19:42
2021-01-13,CE,23,159,2021-03-17 19:42
2021-01-14,CE,23,133,2021-03-17 19:42
2021-01-15,CE,23,140,2021-03-17 19:42
2021-01-16,CE,23,125,2021-03-17 19:42
2021-01-17,CE,23,130,2021-03-17 19:42
2021-01-18,CE,23,124,2021-03-17 19:42
2021-01-19,CE,23,127,2021-03-17 19:42
2021-01-20,CE,23,150,2021-03-17 19:42
2021-01-21,CE,23,128,2021-03-17 19:42
2021-01-22,CE,23,130,2021-03-17 19:42
2021-01-23,CE,23,107,2021-03-17 19:42
2021-01-24,CE,23,133,2021-03-17 19:42
2021-01-25,CE,23,139,2021-03-17 19:42
2021-01-26,CE,23,130,2021-03-17 19:42
2021-01-27,CE,23,118,2021-03-17 19:42
2021-01-28,CE,23,137,2021-03-17 19:42
2021-01-29,CE,23,143,2021-03-17 19:42
2021-01-30,CE,23,154,2021-03-17 19:42
2021-01-31,CE,23,152,2021-03-17 19:42
2021-02-01,CE,23,132,2021-03-17 19:42
2021-02-02,CE,23,130,2021-03-17 19:42
2021-02-03,CE,23,138,2021-03-17 19:42
2021-02-04,CE,23,129,2021-03-17 19:42
2021-02-05,CE,23,141,2021-03-17 19:42
2021-02-06,CE,23,127,2021-03-17 19:42
2021-02-07,CE,23,127,2021-03-17 19:42
2021-02-08,CE,23,126,2021-03-17 19:42
2021-02-09,CE,23,133,2021-03-17 19:42
2021-02-10,CE,23,130,2021-03-17 19:42
2021-02-11,CE,23,141,2021-03-17 19:42
2021-02-12,CE,23,138,2021-03-17 19:42
2021-02-13,CE,23,118,2021-03-17 19:42
2021-02-14,CE,23,134,2021-03-17 19:42
2021-02-15,CE,23,126,2021-03-17 19:42
2021-02-16,CE,23,138,2021-03-17 19:42
2021-02-17,CE,23,109,2021-03-17 19:42
2021-02-18,CE,23,120,2021-03-17 19:42
2021-02-19,CE,23,124,2021-03-17 19:42
2021-02-20,CE,23,129,2021-03-17 19:42
2021-02-21,CE,23,131,2021-03-17 19:42
2021-02-22,CE,23,126,2021-03-17 19:42
2021-02-23,CE,23,120,2021-03-17 19:42
2021-02-24,CE,23,105,2021-03-17 19:42
2021-02-25,CE,23,111,2021-03-17 19:42
2021-02-26,CE,23,80,2021-03-17 19:42
2021-02-27,CE,23,90,2021-03-17 19:42
2021-02-28,CE,23,92,2021-03-17 19:42
2021-03-01,CE,23,65,2021-03-17 19:42
2021-03-02,CE,23,45,2021-03-17 19:42
2021-03-03,CE,23,29,2021-03-17 19:42
2021-03-04,CE,23,19,2021-03-17 19:42
2021-03-05,CE,23,10,2021-03-17 19:42
2021-03-06,CE,23,14,2021-03-17 19:42
2021-03-07,CE,23,11,2021-03-17 19:42
2021-03-08,CE,23,7,2021-03-17 19:42
2021-03-10,CE,23,1,2021-03-17 19:42
2019-12-29,DF,53,38,2021-03-17 19:42
2019-12-30,DF,53,36,2021-03-17 19:42
2019-12-31,DF,53,35,2021-03-17 19:42
2020-01-01,DF,53,40,2021-03-17 19:42
2020-01-02,DF,53,36,2021-03-17 19:42
2020-01-03,DF,53,35,2021-03-17 19:42
2020-01-04,DF,53,35,2021-03-17 19:42
2020-01-05,DF,53,35,2021-03-17 19:42
2020-01-06,DF,53,26,2021-03-17 19:42
2020-01-07,DF,53,34,2021-03-17 19:42
2020-01-08,DF,53,34,2021-03-17 19:42
2020-01-09,DF,53,40,2021-03-17 19:42
2020-01-10,DF,53,30,2021-03-17 19:42
2020-01-11,DF,53,31,2021-03-17 19:42
2020-01-12,DF,53,35,2021-03-17 19:42
2020-01-13,DF,53,32,2021-03-17 19:42
2020-01-14,DF,53,33,2021-03-17 19:42
2020-01-15,DF,53,35,2021-03-17 19:42
2020-01-16,DF,53,39,2021-03-17 19:42
2020-01-17,DF,53,39,2021-03-17 19:42
2020-01-18,DF,53,26,2021-03-17 19:42
2020-01-19,DF,53,34,2021-03-17 19:42
2020-01-20,DF,53,47,2021-03-17 19:42
2020-01-21,DF,53,37,2021-03-17 19:42
2020-01-22,DF,53,31,2021-03-17 19:42
2020-01-23,DF,53,31,2021-03-17 19:42
2020-01-24,DF,53,33,2021-03-17 19:42
2020-01-25,DF,53,42,2021-03-17 19:42
2020-01-26,DF,53,32,2021-03-17 19:42
2020-01-27,DF,53,27,2021-03-17 19:42
2020-01-28,DF,53,27,2021-03-17 19:42
2020-01-29,DF,53,43,2021-03-17 19:42
2020-01-30,DF,53,34,2021-03-17 19:42
2020-01-31,DF,53,40,2021-03-17 19:42
2020-02-01,DF,53,32,2021-03-17 19:42
2020-02-02,DF,53,37,2021-03-17 19:42
2020-02-03,DF,53,38,2021-03-17 19:42
2020-02-04,DF,53,30,2021-03-17 19:42
2020-02-05,DF,53,31,2021-03-17 19:42
2020-02-06,DF,53,41,2021-03-17 19:42
2020-02-07,DF,53,26,2021-03-17 19:42
2020-02-08,DF,53,41,2021-03-17 19:42
2020-02-09,DF,53,29,2021-03-17 19:42
2020-02-10,DF,53,28,2021-03-17 19:42
2020-02-11,DF,53,38,2021-03-17 19:42
2020-02-12,DF,53,32,2021-03-17 19:42
2020-02-13,DF,53,36,2021-03-17 19:42
2020-02-14,DF,53,28,2021-03-17 19:42
2020-02-15,DF,53,34,2021-03-17 19:42
2020-02-16,DF,53,32,2021-03-17 19:42
2020-02-17,DF,53,36,2021-03-17 19:42
2020-02-18,DF,53,36,2021-03-17 19:42
2020-02-19,DF,53,28,2021-03-17 19:42
2020-02-20,DF,53,37,2021-03-17 19:42
2020-02-21,DF,53,28,2021-03-17 19:42
2020-02-22,DF,53,29,2021-03-17 19:42
2020-02-23,DF,53,27,2021-03-17 19:42
2020-02-24,DF,53,40,2021-03-17 19:42
2020-02-25,DF,53,35,2021-03-17 19:42
2020-02-26,DF,53,35,2021-03-17 19:42
2020-02-27,DF,53,28,2021-03-17 19:42
2020-02-28,DF,53,49,2021-03-17 19:42
2020-02-29,DF,53,29,2021-03-17 19:42
2020-03-01,DF,53,37,2021-03-17 19:42
2020-03-02,DF,53,36,2021-03-17 19:42
2020-03-03,DF,53,36,2021-03-17 19:42
2020-03-04,DF,53,38,2021-03-17 19:42
2020-03-05,DF,53,29,2021-03-17 19:42
2020-03-06,DF,53,34,2021-03-17 19:42
2020-03-07,DF,53,32,2021-03-17 19:42
2020-03-08,DF,53,38,2021-03-17 19:42
2020-03-09,DF,53,34,2021-03-17 19:42
2020-03-10,DF,53,44,2021-03-17 19:42
2020-03-11,DF,53,37,2021-03-17 19:42
2020-03-12,DF,53,46,2021-03-17 19:42
2020-03-13,DF,53,48,2021-03-17 19:42
2020-03-14,DF,53,42,2021-03-17 19:42
2020-03-15,DF,53,48,2021-03-17 19:42
2020-03-16,DF,53,41,2021-03-17 19:42
2020-03-17,DF,53,26,2021-03-17 19:42
2020-03-18,DF,53,42,2021-03-17 19:42
2020-03-19,DF,53,35,2021-03-17 19:42
2020-03-20,DF,53,40,2021-03-17 19:42
2020-03-21,DF,53,37,2021-03-17 19:42
2020-03-22,DF,53,30,2021-03-17 19:42
2020-03-23,DF,53,51,2021-03-17 19:42
2020-03-24,DF,53,37,2021-03-17 19:42
2020-03-25,DF,53,27,2021-03-17 19:42
2020-03-26,DF,53,23,2021-03-17 19:42
2020-03-27,DF,53,37,2021-03-17 19:42
2020-03-28,DF,53,34,2021-03-17 19:42
2020-03-29,DF,53,40,2021-03-17 19:42
2020-03-30,DF,53,27,2021-03-17 19:42
2020-03-31,DF,53,48,2021-03-17 19:42
2020-04-01,DF,53,29,2021-03-17 19:42
2020-04-02,DF,53,39,2021-03-17 19:42
2020-04-03,DF,53,35,2021-03-17 19:42
2020-04-04,DF,53,42,2021-03-17 19:42
2020-04-05,DF,53,31,2021-03-17 19:42
2020-04-06,DF,53,46,2021-03-17 19:42
2020-04-07,DF,53,30,2021-03-17 19:42
2020-04-08,DF,53,38,2021-03-17 19:42
2020-04-09,DF,53,44,2021-03-17 19:42
2020-04-10,DF,53,30,2021-03-17 19:42
2020-04-11,DF,53,41,2021-03-17 19:42
2020-04-12,DF,53,41,2021-03-17 19:42
2020-04-13,DF,53,19,2021-03-17 19:42
2020-04-14,DF,53,27,2021-03-17 19:42
2020-04-15,DF,53,39,2021-03-17 19:42
2020-04-16,DF,53,32,2021-03-17 19:42
2020-04-17,DF,53,32,2021-03-17 19:42
2020-04-18,DF,53,29,2021-03-17 19:42
2020-04-19,DF,53,26,2021-03-17 19:42
2020-04-20,DF,53,39,2021-03-17 19:42
2020-04-21,DF,53,26,2021-03-17 19:42
2020-04-22,DF,53,34,2021-03-17 19:42
2020-04-23,DF,53,37,2021-03-17 19:42
2020-04-24,DF,53,19,2021-03-17 19:42
2020-04-25,DF,53,32,2021-03-17 19:42
2020-04-26,DF,53,37,2021-03-17 19:42
2020-04-27,DF,53,35,2021-03-17 19:42
2020-04-28,DF,53,28,2021-03-17 19:42
2020-04-29,DF,53,31,2021-03-17 19:42
2020-04-30,DF,53,34,2021-03-17 19:42
2020-05-01,DF,53,38,2021-03-17 19:42
2020-05-02,DF,53,33,2021-03-17 19:42
2020-05-03,DF,53,34,2021-03-17 19:42
2020-05-04,DF,53,33,2021-03-17 19:42
2020-05-05,DF,53,25,2021-03-17 19:42
2020-05-06,DF,53,47,2021-03-17 19:42
2020-05-07,DF,53,27,2021-03-17 19:42
2020-05-08,DF,53,44,2021-03-17 19:42
2020-05-09,DF,53,33,2021-03-17 19:42
2020-05-10,DF,53,38,2021-03-17 19:42
2020-05-11,DF,53,31,2021-03-17 19:42
2020-05-12,DF,53,29,2021-03-17 19:42
2020-05-13,DF,53,38,2021-03-17 19:42
2020-05-14,DF,53,34,2021-03-17 19:42
2020-05-15,DF,53,37,2021-03-17 19:42
2020-05-16,DF,53,48,2021-03-17 19:42
2020-05-17,DF,53,47,2021-03-17 19:42
2020-05-18,DF,53,32,2021-03-17 19:42
2020-05-19,DF,53,29,2021-03-17 19:42
2020-05-20,DF,53,44,2021-03-17 19:42
2020-05-21,DF,53,38,2021-03-17 19:42
2020-05-22,DF,53,43,2021-03-17 19:42
2020-05-23,DF,53,41,2021-03-17 19:42
2020-05-24,DF,53,39,2021-03-17 19:42
2020-05-25,DF,53,46,2021-03-17 19:42
2020-05-26,DF,53,47,2021-03-17 19:42
2020-05-27,DF,53,49,2021-03-17 19:42
2020-05-28,DF,53,42,2021-03-17 19:42
2020-05-29,DF,53,34,2021-03-17 19:42
2020-05-30,DF,53,40,2021-03-17 19:42
2020-05-31,DF,53,36,2021-03-17 19:42
2020-06-01,DF,53,52,2021-03-17 19:42
2020-06-02,DF,53,54,2021-03-17 19:42
2020-06-03,DF,53,48,2021-03-17 19:42
2020-06-04,DF,53,45,2021-03-17 19:42
2020-06-05,DF,53,52,2021-03-17 19:42
2020-06-06,DF,53,60,2021-03-17 19:42
2020-06-07,DF,53,43,2021-03-17 19:42
2020-06-08,DF,53,48,2021-03-17 19:42
2020-06-09,DF,53,50,2021-03-17 19:42
2020-06-10,DF,53,57,2021-03-17 19:42
2020-06-11,DF,53,51,2021-03-17 19:42
2020-06-12,DF,53,58,2021-03-17 19:42
2020-06-13,DF,53,52,2021-03-17 19:42
2020-06-14,DF,53,52,2021-03-17 19:42
2020-06-15,DF,53,56,2021-03-17 19:42
2020-06-16,DF,53,52,2021-03-17 19:42
2020-06-17,DF,53,47,2021-03-17 19:42
2020-06-18,DF,53,60,2021-03-17 19:42
2020-06-19,DF,53,60,2021-03-17 19:42
2020-06-20,DF,53,64,2021-03-17 19:42
2020-06-21,DF,53,52,2021-03-17 19:42
2020-06-22,DF,53,41,2021-03-17 19:42
2020-06-23,DF,53,51,2021-03-17 19:42
2020-06-24,DF,53,46,2021-03-17 19:42
2020-06-25,DF,53,60,2021-03-17 19:42
2020-06-26,DF,53,57,2021-03-17 19:42
2020-06-27,DF,53,59,2021-03-17 19:42
2020-06-28,DF,53,64,2021-03-17 19:42
2020-06-29,DF,53,50,2021-03-17 19:42
2020-06-30,DF,53,57,2021-03-17 19:42
2020-07-01,DF,53,64,2021-03-17 19:42
2020-07-02,DF,53,64,2021-03-17 19:42
2020-07-03,DF,53,50,2021-03-17 19:42
2020-07-04,DF,53,63,2021-03-17 19:42
2020-07-05,DF,53,62,2021-03-17 19:42
2020-07-06,DF,53,65,2021-03-17 19:42
2020-07-07,DF,53,64,2021-03-17 19:42
2020-07-08,DF,53,54,2021-03-17 19:42
2020-07-09,DF,53,76,2021-03-17 19:42
2020-07-10,DF,53,62,2021-03-17 19:42
2020-07-11,DF,53,60,2021-03-17 19:42
2020-07-12,DF,53,70,2021-03-17 19:42
2020-07-13,DF,53,55,2021-03-17 19:42
2020-07-14,DF,53,76,2021-03-17 19:42
2020-07-15,DF,53,72,2021-03-17 19:42
2020-07-16,DF,53,71,2021-03-17 19:42
2020-07-17,DF,53,66,2021-03-17 19:42
2020-07-18,DF,53,65,2021-03-17 19:42
2020-07-19,DF,53,73,2021-03-17 19:42
2020-07-20,DF,53,76,2021-03-17 19:42
2020-07-21,DF,53,62,2021-03-17 19:42
2020-07-22,DF,53,63,2021-03-17 19:42
2020-07-23,DF,53,79,2021-03-17 19:42
2020-07-24,DF,53,72,2021-03-17 19:42
2020-07-25,DF,53,65,2021-03-17 19:42
2020-07-26,DF,53,72,2021-03-17 19:42
2020-07-27,DF,53,64,2021-03-17 19:42
2020-07-28,DF,53,58,2021-03-17 19:42
2020-07-29,DF,53,66,2021-03-17 19:42
2020-07-30,DF,53,80,2021-03-17 19:42
2020-07-31,DF,53,78,2021-03-17 19:42
2020-08-01,DF,53,71,2021-03-17 19:42
2020-08-02,DF,53,55,2021-03-17 19:42
2020-08-03,DF,53,69,2021-03-17 19:42
2020-08-04,DF,53,76,2021-03-17 19:42
2020-08-05,DF,53,71,2021-03-17 19:42
2020-08-06,DF,53,67,2021-03-17 19:42
2020-08-07,DF,53,78,2021-03-17 19:42
2020-08-08,DF,53,80,2021-03-17 19:42
2020-08-09,DF,53,75,2021-03-17 19:42
2020-08-10,DF,53,92,2021-03-17 19:42
2020-08-11,DF,53,80,2021-03-17 19:42
2020-08-12,DF,53,76,2021-03-17 19:42
2020-08-13,DF,53,82,2021-03-17 19:42
2020-08-14,DF,53,89,2021-03-17 19:42
2020-08-15,DF,53,58,2021-03-17 19:42
2020-08-16,DF,53,57,2021-03-17 19:42
2020-08-17,DF,53,73,2021-03-17 19:42
2020-08-18,DF,53,51,2021-03-17 19:42
2020-08-19,DF,53,63,2021-03-17 19:42
2020-08-20,DF,53,68,2021-03-17 19:42
2020-08-21,DF,53,78,2021-03-17 19:42
2020-08-22,DF,53,64,2021-03-17 19:42
2020-08-23,DF,53,73,2021-03-17 19:42
2020-08-24,DF,53,52,2021-03-17 19:42
2020-08-25,DF,53,52,2021-03-17 19:42
2020-08-26,DF,53,61,2021-03-17 19:42
2020-08-27,DF,53,53,2021-03-17 19:42
2020-08-28,DF,53,54,2021-03-17 19:42
2020-08-29,DF,53,50,2021-03-17 19:42
2020-08-30,DF,53,50,2021-03-17 19:42
2020-08-31,DF,53,61,2021-03-17 19:42
2020-09-01,DF,53,56,2021-03-17 19:42
2020-09-02,DF,53,60,2021-03-17 19:42
2020-09-03,DF,53,60,2021-03-17 19:42
2020-09-04,DF,53,62,2021-03-17 19:42
2020-09-05,DF,53,67,2021-03-17 19:42
2020-09-06,DF,53,44,2021-03-17 19:42
2020-09-07,DF,53,59,2021-03-17 19:42
2020-09-08,DF,53,68,2021-03-17 19:42
2020-09-09,DF,53,44,2021-03-17 19:42
2020-09-10,DF,53,51,2021-03-17 19:42
2020-09-11,DF,53,45,2021-03-17 19:42
2020-09-12,DF,53,42,2021-03-17 19:42
2020-09-13,DF,53,50,2021-03-17 19:42
2020-09-14,DF,53,50,2021-03-17 19:42
2020-09-15,DF,53,49,2021-03-17 19:42
2020-09-16,DF,53,49,2021-03-17 19:42
2020-09-17,DF,53,56,2021-03-17 19:42
2020-09-18,DF,53,53,2021-03-17 19:42
2020-09-19,DF,53,51,2021-03-17 19:42
2020-09-20,DF,53,58,2021-03-17 19:42
2020-09-21,DF,53,52,2021-03-17 19:42
2020-09-22,DF,53,59,2021-03-17 19:42
2020-09-23,DF,53,41,2021-03-17 19:42
2020-09-24,DF,53,44,2021-03-17 19:42
2020-09-25,DF,53,45,2021-03-17 19:42
2020-09-26,DF,53,43,2021-03-17 19:42
2020-09-27,DF,53,48,2021-03-17 19:42
2020-09-28,DF,53,52,2021-03-17 19:42
2020-09-29,DF,53,58,2021-03-17 19:42
2020-09-30,DF,53,55,2021-03-17 19:42
2020-10-01,DF,53,47,2021-03-17 19:42
2020-10-02,DF,53,58,2021-03-17 19:42
2020-10-03,DF,53,53,2021-03-17 19:42
2020-10-04,DF,53,50,2021-03-17 19:42
2020-10-05,DF,53,48,2021-03-17 19:42
2020-10-06,DF,53,48,2021-03-17 19:42
2020-10-07,DF,53,51,2021-03-17 19:42
2020-10-08,DF,53,54,2021-03-17 19:42
2020-10-09,DF,53,55,2021-03-17 19:42
2020-10-10,DF,53,64,2021-03-17 19:42
2020-10-11,DF,53,52,2021-03-17 19:42
2020-10-12,DF,53,42,2021-03-17 19:42
2020-10-13,DF,53,35,2021-03-17 19:42
2020-10-14,DF,53,47,2021-03-17 19:42
2020-10-15,DF,53,45,2021-03-17 19:42
2020-10-16,DF,53,55,2021-03-17 19:42
2020-10-17,DF,53,44,2021-03-17 19:42
2020-10-18,DF,53,24,2021-03-17 19:42
2020-10-19,DF,53,51,2021-03-17 19:42
2020-10-20,DF,53,39,2021-03-17 19:42
2020-10-21,DF,53,51,2021-03-17 19:42
2020-10-22,DF,53,34,2021-03-17 19:42
2020-10-23,DF,53,46,2021-03-17 19:42
2020-10-24,DF,53,38,2021-03-17 19:42
2020-10-25,DF,53,37,2021-03-17 19:42
2020-10-26,DF,53,58,2021-03-17 19:42
2020-10-27,DF,53,31,2021-03-17 19:42
2020-10-28,DF,53,43,2021-03-17 19:42
2020-10-29,DF,53,36,2021-03-17 19:42
2020-10-30,DF,53,35,2021-03-17 19:42
2020-10-31,DF,53,44,2021-03-17 19:42
2020-11-01,DF,53,42,2021-03-17 19:42
2020-11-02,DF,53,35,2021-03-17 19:42
2020-11-03,DF,53,41,2021-03-17 19:42
2020-11-04,DF,53,38,2021-03-17 19:42
2020-11-05,DF,53,49,2021-03-17 19:42
2020-11-06,DF,53,51,2021-03-17 19:42
2020-11-07,DF,53,42,2021-03-17 19:42
2020-11-08,DF,53,52,2021-03-17 19:42
2020-11-09,DF,53,55,2021-03-17 19:42
2020-11-10,DF,53,52,2021-03-17 19:42
2020-11-11,DF,53,50,2021-03-17 19:42
2020-11-12,DF,53,35,2021-03-17 19:42
2020-11-13,DF,53,40,2021-03-17 19:42
2020-11-14,DF,53,44,2021-03-17 19:42
2020-11-15,DF,53,31,2021-03-17 19:42
2020-11-16,DF,53,56,2021-03-17 19:42
2020-11-17,DF,53,41,2021-03-17 19:42
2020-11-18,DF,53,34,2021-03-17 19:42
2020-11-19,DF,53,44,2021-03-17 19:42
2020-11-20,DF,53,36,2021-03-17 19:42
2020-11-21,DF,53,49,2021-03-17 19:42
2020-11-22,DF,53,49,2021-03-17 19:42
2020-11-23,DF,53,47,2021-03-17 19:42
2020-11-24,DF,53,30,2021-03-17 19:42
2020-11-25,DF,53,45,2021-03-17 19:42
2020-11-26,DF,53,40,2021-03-17 19:42
2020-11-27,DF,53,49,2021-03-17 19:42
2020-11-28,DF,53,44,2021-03-17 19:42
2020-11-29,DF,53,34,2021-03-17 19:42
2020-11-30,DF,53,50,2021-03-17 19:42
2020-12-01,DF,53,38,2021-03-17 19:42
2020-12-02,DF,53,38,2021-03-17 19:42
2020-12-03,DF,53,38,2021-03-17 19:42
2020-12-04,DF,53,29,2021-03-17 19:42
2020-12-05,DF,53,30,2021-03-17 19:42
2020-12-06,DF,53,33,2021-03-17 19:42
2020-12-07,DF,53,34,2021-03-17 19:42
2020-12-08,DF,53,47,2021-03-17 19:42
2020-12-09,DF,53,46,2021-03-17 19:42
2020-12-10,DF,53,43,2021-03-17 19:42
2020-12-11,DF,53,40,2021-03-17 19:42
2020-12-12,DF,53,49,2021-03-17 19:42
2020-12-13,DF,53,44,2021-03-17 19:42
2020-12-14,DF,53,40,2021-03-17 19:42
2020-12-15,DF,53,43,2021-03-17 19:42
2020-12-16,DF,53,53,2021-03-17 19:42
2020-12-17,DF,53,50,2021-03-17 19:42
2020-12-18,DF,53,43,2021-03-17 19:42
2020-12-19,DF,53,31,2021-03-17 19:42
2020-12-20,DF,53,45,2021-03-17 19:42
2020-12-21,DF,53,51,2021-03-17 19:42
2020-12-22,DF,53,45,2021-03-17 19:42
2020-12-23,DF,53,49,2021-03-17 19:42
2020-12-24,DF,53,37,2021-03-17 19:42
2020-12-25,DF,53,47,2021-03-17 19:42
2020-12-26,DF,53,46,2021-03-17 19:42
2020-12-27,DF,53,42,2021-03-17 19:42
2020-12-28,DF,53,31,2021-03-17 19:42
2020-12-29,DF,53,44,2021-03-17 19:42
2020-12-30,DF,53,48,2021-03-17 19:42
2020-12-31,DF,53,40,2021-03-17 19:42
2021-01-01,DF,53,33,2021-03-17 19:42
2021-01-02,DF,53,42,2021-03-17 19:42
2021-01-03,DF,53,45,2021-03-17 19:42
2021-01-04,DF,53,34,2021-03-17 19:42
2021-01-05,DF,53,38,2021-03-17 19:42
2021-01-06,DF,53,48,2021-03-17 19:42
2021-01-07,DF,53,52,2021-03-17 19:42
2021-01-08,DF,53,32,2021-03-17 19:42
2021-01-09,DF,53,56,2021-03-17 19:42
2021-01-10,DF,53,49,2021-03-17 19:42
2021-01-11,DF,53,31,2021-03-17 19:42
2021-01-12,DF,53,44,2021-03-17 19:42
2021-01-13,DF,53,58,2021-03-17 19:42
2021-01-14,DF,53,40,2021-03-17 19:42
2021-01-15,DF,53,41,2021-03-17 19:42
2021-01-16,DF,53,43,2021-03-17 19:42
2021-01-17,DF,53,45,2021-03-17 19:42
2021-01-18,DF,53,34,2021-03-17 19:42
2021-01-19,DF,53,35,2021-03-17 19:42
2021-01-20,DF,53,52,2021-03-17 19:42
2021-01-21,DF,53,56,2021-03-17 19:42
2021-01-22,DF,53,34,2021-03-17 19:42
2021-01-23,DF,53,36,2021-03-17 19:42
2021-01-24,DF,53,52,2021-03-17 19:42
2021-01-25,DF,53,49,2021-03-17 19:42
2021-01-26,DF,53,35,2021-03-17 19:42
2021-01-27,DF,53,46,2021-03-17 19:42
2021-01-28,DF,53,41,2021-03-17 19:42
2021-01-29,DF,53,36,2021-03-17 19:42
2021-01-30,DF,53,38,2021-03-17 19:42
2021-01-31,DF,53,33,2021-03-17 19:42
2021-02-01,DF,53,6,2021-03-17 19:42
2021-02-02,DF,53,13,2021-03-17 19:42
2021-02-03,DF,53,5,2021-03-17 19:42
2021-02-04,DF,53,10,2021-03-17 19:42
2021-02-05,DF,53,12,2021-03-17 19:42
2021-02-06,DF,53,11,2021-03-17 19:42
2021-02-07,DF,53,6,2021-03-17 19:42
2021-02-08,DF,53,15,2021-03-17 19:42
2021-02-09,DF,53,10,2021-03-17 19:42
2021-02-10,DF,53,10,2021-03-17 19:42
2021-02-11,DF,53,11,2021-03-17 19:42
2021-02-12,DF,53,13,2021-03-17 19:42
2021-02-13,DF,53,12,2021-03-17 19:42
2021-02-14,DF,53,8,2021-03-17 19:42
2021-02-15,DF,53,8,2021-03-17 19:42
2021-02-16,DF,53,7,2021-03-17 19:42
2021-02-17,DF,53,7,2021-03-17 19:42
2021-02-18,DF,53,11,2021-03-17 19:42
2021-02-19,DF,53,11,2021-03-17 19:42
2021-02-20,DF,53,8,2021-03-17 19:42
2021-02-21,DF,53,10,2021-03-17 19:42
2021-02-22,DF,53,7,2021-03-17 19:42
2021-02-23,DF,53,13,2021-03-17 19:42
2021-02-24,DF,53,9,2021-03-17 19:42
2021-02-25,DF,53,11,2021-03-17 19:42
2021-02-26,DF,53,6,2021-03-17 19:42
2021-02-27,DF,53,22,2021-03-17 19:42
2021-02-28,DF,53,6,2021-03-17 19:42
2021-03-01,DF,53,10,2021-03-17 19:42
2021-03-02,DF,53,6,2021-03-17 19:42
2021-03-03,DF,53,1,2021-03-17 19:42
2021-03-04,DF,53,2,2021-03-17 19:42
2021-03-06,DF,53,3,2021-03-17 19:42
2019-12-29,ES,32,45,2021-03-17 19:42
2019-12-30,ES,32,54,2021-03-17 19:42
2019-12-31,ES,32,51,2021-03-17 19:42
2020-01-01,ES,32,46,2021-03-17 19:42
2020-01-02,ES,32,52,2021-03-17 19:42
2020-01-03,ES,32,59,2021-03-17 19:42
2020-01-04,ES,32,56,2021-03-17 19:42
2020-01-05,ES,32,62,2021-03-17 19:42
2020-01-06,ES,32,65,2021-03-17 19:42
2020-01-07,ES,32,44,2021-03-17 19:42
2020-01-08,ES,32,41,2021-03-17 19:42
2020-01-09,ES,32,58,2021-03-17 19:42
2020-01-10,ES,32,48,2021-03-17 19:42
2020-01-11,ES,32,50,2021-03-17 19:42
2020-01-12,ES,32,58,2021-03-17 19:42
2020-01-13,ES,32,76,2021-03-17 19:42
2020-01-14,ES,32,67,2021-03-17 19:42
2020-01-15,ES,32,62,2021-03-17 19:42
2020-01-16,ES,32,63,2021-03-17 19:42
2020-01-17,ES,32,58,2021-03-17 19:42
2020-01-18,ES,32,65,2021-03-17 19:42
2020-01-19,ES,32,66,2021-03-17 19:42
2020-01-20,ES,32,71,2021-03-17 19:42
